yogurt,dessert,shopping bags,,,,,,,
pork,dessert,,,,,,,,
other vegetables,cat food,,,,,,,,
other vegetables,curd,,,,,,,,
soda,oil,,,,,,,,
bottled beer,salty snack,napkins,,,,,,,
processed cheese,brandy,,,,,,,,
bottled beer,whipped/sour cream,,,,,,,,
rolls/buns,hamburger meat,,,,,,,,
butter,sliced cheese,,,,,,,,
rolls/buns,white bread,,,,,,,,
yogurt,sausage,coffee,white wine,,,,,,
salty snack,frozen fish,,,,,,,,
tropical fruit,fruit/vegetable juice,sausage,bottled beer,,,,,,
pip fruit,soda,,,,,,,,
specialty bar,ice cream,UHT-milk,,,,,,,
whole milk,fruit/vegetable juice,bottled beer,,,,,,,
whole milk,yogurt,sausage,,,,,,,
rolls/buns,beef,,,,,,,,
citrus fruit,ham,,,,,,,,
rolls/buns,fruit/vegetable juice,berries,,,,,,,
brown bread,pastry,,,,,,,,
beef,sausage,oil,candles,,,,,,
sausage,shopping bags,,,,,,,,
butter,spices,,,,,,,,
other vegetables,ice cream,,,,,,,,
coffee,dog food,chewing gum,,,,,,,
whole milk,rolls/buns,,,,,,,,
pastry,frozen potato products,,,,,,,,
other vegetables,root vegetables,ham,newspapers,,,,,,
hard cheese,whipped/sour cream,,,,,,,,
whole milk,shopping bags,,,,,,,,
cream cheese ,UHT-milk,,,,,,,,
beef,frozen vegetables,white bread,,,,,,,
whole milk,beverages,,,,,,,,
rolls/buns,chicken,,,,,,,,
frozen potato products,chocolate marshmallow,,,,,,,,
pip fruit,soft cheese,dishes,,,,,,,
other vegetables,beef,bottled water,,,,,,,
rolls/buns,semi-finished bread,,,,,,,,
bottled water,grapes,,,,,,,,
brown bread,soda,,,,,,,,
soda,ice cream,shopping bags,,,,,,,
ham,napkins,rice,,,,,,,
soda,cream cheese ,,,,,,,,
whole milk,butter milk,domestic eggs,,,,,,,
pastry,cream cheese ,,,,,,,,
dog food,white bread,potato products,,,,,,,
whole milk,brown bread,frozen meals,frozen vegetables,,,,,,
rolls/buns,,,,,,,,,
whole milk,yogurt,,,,,,,,
tropical fruit,spread cheese,,,,,,,,
hamburger meat,curd,chewing gum,,,,,,,
frankfurter,soda,ice cream,,,,,,,
whole milk,flour,shopping bags,waffles,,,,,,
pork,domestic eggs,,,,,,,,
root vegetables,oil,frozen dessert,,,,,,,
other vegetables,yogurt,,,,,,,,
rolls/buns,beverages,,,,,,,,
whole milk,chicken,,,,,,,,
root vegetables,white wine,liquor (appetizer),,,,,,,
whole milk,soda,,,,,,,,
pip fruit,vinegar,,,,,,,,
fruit/vegetable juice,light bulbs,canned fish,long life bakery product,,,,,,
tropical fruit,pork,,,,,,,,
whole milk,liver loaf,,,,,,,,
yogurt,bottled beer,,,,,,,,
whole milk,citrus fruit,root vegetables,coffee,shopping bags,chewing gum,,,,
citrus fruit,beef,waffles,,,,,,,
whole milk,citrus fruit,,,,,,,,
whole milk,soda,snack products,,,,,,,
other vegetables,soda,,,,,,,,
pip fruit,seasonal products,,,,,,,,
hamburger meat,pasta,,,,,,,,
whole milk,rolls/buns,pork,canned beer,,,,,,
whole milk,butter milk,napkins,,,,,,,
meat,margarine,,,,,,,,
brown bread,detergent,,,,,,,,
chicken,hamburger meat,shopping bags,,,,,,,
brandy,specialty fat,,,,,,,,
bottled water,pork,,,,,,,,
sausage,long life bakery product,,,,,,,,
chocolate,ice cream,,,,,,,,
misc. beverages,salty snack,,,,,,,,
frankfurter,specialty bar,,,,,,,,
berries,hygiene articles,,,,,,,,
whole milk,rolls/buns,,,,,,,,
butter milk,shopping bags,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,
tropical fruit,cling film/bags,,,,,,,,
rolls/buns,yogurt,,,,,,,,
bottled water,canned beer,,,,,,,,
sausage,margarine,,,,,,,,
whole milk,soda,,,,,,,,
tropical fruit,ice cream,,,,,,,,
beef,napkins,,,,,,,,
frozen meals,margarine,,,,,,,,
sausage,canned beer,whipped/sour cream,,,,,,,
rolls/buns,coffee,,,,,,,,
pastry,soda,,,,,,,,
other vegetables,beef,ice cream,,,,,,,
whole milk,pastry,margarine,,,,,,,
whole milk,sausage,margarine,,,,,,,
brown bread,dessert,,,,,,,,
other vegetables,soda,pickled vegetables,,,,,,,
root vegetables,herbs,,,,,,,,
newspapers,cat food,,,,,,,,
other vegetables,frozen vegetables,,,,,,,,
tropical fruit,whole milk,,,,,,,,
herbs,organic sausage,,,,,,,,
other vegetables,rolls/buns,curd,liquor,,,,,,
citrus fruit,baking powder,,,,,,,,
rolls/buns,newspapers,,,,,,,,
citrus fruit,bottled beer,,,,,,,,
other vegetables,pork,margarine,,,,,,,
rolls/buns,frankfurter,,,,,,,,
misc. beverages,soda,,,,,,,,
yogurt,sausage,sugar,,,,,,,
bottled water,onions,,,,,,,,
yogurt,soda,,,,,,,,
yogurt,sausage,baking powder,,,,,,,
chocolate,UHT-milk,sliced cheese,,,,,,,
whole milk,other vegetables,rolls/buns,sausage,domestic eggs,waffles,,,,
yogurt,root vegetables,sparkling wine,,,,,,,
yogurt,hygiene articles,,,,,,,,
berries,beverages,,,,,,,,
other vegetables,citrus fruit,pastry,,,,,,,
sparkling wine,female sanitary products,,,,,,,,
sausage,salty snack,,,,,,,,
berries,canned fish,waffles,,,,,,,
other vegetables,chicken,newspapers,napkins,,,,,,
brown bread,pork,,,,,,,,
beef,canned beer,,,,,,,,
whole milk,butter,processed cheese,meat,,,,,,
soda,frozen vegetables,,,,,,,,
tropical fruit,citrus fruit,root vegetables,domestic eggs,,,,,,
other vegetables,butter,,,,,,,,
fruit/vegetable juice,UHT-milk,,,,,,,,
pip fruit,newspapers,,,,,,,,
beverages,hygiene articles,long life bakery product,,,,,,,
newspapers,bottled beer,pickled vegetables,mustard,,,,,,
cream cheese ,pudding powder,,,,,,,,
soda,whipped/sour cream,,,,,,,,
whole milk,rolls/buns,citrus fruit,fruit/vegetable juice,yogurt,soda,dog food,whipped/sour cream,,
other vegetables,chocolate,hard cheese,,,,,,,
rolls/buns,ham,bottled beer,,,,,,,
butter,shopping bags,,,,,,,,
misc. beverages,white wine,chewing gum,,,,,,,
rolls/buns,hamburger meat,candles,,,,,,,
whole milk,beef,curd cheese,whipped/sour cream,,,,,,
butter milk,soda,whipped/sour cream,,,,,,,
tropical fruit,pastry,,,,,,,,
bottled beer,white wine,,,,,,,,
butter milk,hygiene articles,,,,,,,,
finished products,flower (seeds),,,,,,,,
beef,chocolate,,,,,,,,
soda,softener,,,,,,,,
pork,berries,,,,,,,,
cream cheese ,baking powder,,,,,,,,
other vegetables,rolls/buns,specialty bar,detergent,beverages,oil,,,,
pip fruit,soda,,,,,,,,
rolls/buns,root vegetables,salty snack,,,,,,,
rolls/buns,herbs,,,,,,,,
canned beer,baking powder,,,,,,,,
other vegetables,newspapers,,,,,,,,
butter,detergent,,,,,,,,
pork,margarine,,,,,,,,
beef,herbs,oil,,,,,,,
other vegetables,chocolate,,,,,,,,
citrus fruit,beverages,,,,,,,,
sausage,salad dressing,,,,,,,,
specialty bar,yogurt,specialty chocolate,,,,,,,
whole milk,root vegetables,canned beer,newspapers,,,,,,
pastry,soda,,,,,,,,
chicken,cat food,,,,,,,,
butter milk,meat,,,,,,,,
canned beer,domestic eggs,,,,,,,,
other vegetables,bottled water,,,,,,,,
white wine,white bread,,,,,,,,
chewing gum,softener,,,,,,,,
sausage,long life bakery product,,,,,,,,
frankfurter,domestic eggs,,,,,,,,
specialty bar,white wine,,,,,,,,
rolls/buns,cream cheese ,,,,,,,,
yogurt,root vegetables,napkins,,,,,,,
frankfurter,butter,newspapers,,,,,,,
beef,UHT-milk,frozen vegetables,abrasive cleaner,,,,,,
rolls/buns,specialty bar,,,,,,,,
other vegetables,rolls/buns,sausage,,,,,,,
frozen meals,soda,specialty chocolate,liquor (appetizer),,,,,,
root vegetables,sugar,,,,,,,,
other vegetables,frozen vegetables,,,,,,,,
root vegetables,soda,hygiene articles,,,,,,,
pork,canned beer,,,,,,,,
bottled water,brown bread,,,,,,,,
pip fruit,other vegetables,,,,,,,,
chicken,pork,brandy,,,,,,,
bottled water,white bread,,,,,,,,
citrus fruit,pork,,,,,,,,
bottled water,whipped/sour cream,specialty vegetables,,,,,,,
frankfurter,dog food,,,,,,,,
other vegetables,soda,cream cheese ,,,,,,,
pip fruit,ice cream,,,,,,,,
rolls/buns,onions,,,,,,,,
canned beer,ham,,,,,,,,
rolls/buns,bottled water,canned fish,,,,,,,
pork,mayonnaise,,,,,,,,
butter milk,roll products ,,,,,,,,
bottled water,oil,whipped/sour cream,,,,,,,
coffee,turkey,hard cheese,margarine,,,,,,
yogurt,misc. beverages,herbs,,,,,,,
pip fruit,root vegetables,red/blush wine,pasta,,,,,,
other vegetables,,,,,,,,,
yogurt,soda,frozen fish,,,,,,,
pork,flour,,,,,,,,
coffee,grapes,,,,,,,,
butter,hygiene articles,,,,,,,,
yogurt,pastry,bottled beer,cat food,,,,,,
tropical fruit,rolls/buns,candy,,,,,,,
processed cheese,dessert,UHT-milk,,,,,,,
misc. beverages,soda,,,,,,,,
other vegetables,syrup,,,,,,,,
bottled water,pet care,,,,,,,,
frozen meals,dessert,,,,,,,,
soda,photo/film,,,,,,,,
fruit/vegetable juice,sugar,,,,,,,,
rolls/buns,seasonal products,,,,,,,,
bottled water,frozen vegetables,,,,,,,,
UHT-milk,pet care,,,,,,,,
root vegetables,frozen vegetables,,,,,,,,
rolls/buns,yogurt,ice cream,whipped/sour cream,flower soil/fertilizer,,,,,
other vegetables,frankfurter,,,,,,,,
citrus fruit,yogurt,,,,,,,,
other vegetables,baking powder,,,,,,,,
root vegetables,soda,,,,,,,,
fruit/vegetable juice,pasta,,,,,,,,
curd,sliced cheese,frozen fish,,,,,,,
whole milk,soda,,,,,,,,
fruit/vegetable juice,shopping bags,,,,,,,,
butter milk,bottled water,,,,,,,,
other vegetables,berries,cream cheese ,,,,,,,
newspapers,ice cream,,,,,,,,
whole milk,beef,root vegetables,newspapers,,,,,,
chocolate,yogurt,,,,,,,,
canned beer,coffee,,,,,,,,
whole milk,shopping bags,,,,,,,,
berries,soda,,,,,,,,
yogurt,frozen meals,abrasive cleaner,,,,,,,
newspapers,cat food,,,,,,,,
frankfurter,coffee,,,,,,,,
whole milk,frozen potato products,,,,,,,,
whole milk,pastry,newspapers,white bread,,,,,,
tropical fruit,whole milk,pip fruit,pot plants,semi-finished bread,,,,,
coffee,condensed milk,candy,onions,,,,,,
whole milk,canned vegetables,,,,,,,,
bottled water,shopping bags,,,,,,,,
rolls/buns,sausage,waffles,,,,,,,
pastry,grapes,,,,,,,,
yogurt,shopping bags,,,,,,,,
rolls/buns,soda,,,,,,,,
whole milk,margarine,,,,,,,,
pork,flour,bottled beer,,,,,,,
packaged fruit/vegetables,yogurt,,,,,,,,
chicken,soda,sparkling wine,mayonnaise,,,,,,
whole milk,cream cheese ,,,,,,,,
whipped/sour cream,frozen fish,,,,,,,,
bottled beer,white bread,,,,,,,,
citrus fruit,curd,,,,,,,,
candy,whipped/sour cream,,,,,,,,
chocolate,cat food,,,,,,,,
tropical fruit,citrus fruit,,,,,,,,
white bread,hygiene articles,,,,,,,,
rolls/buns,citrus fruit,chocolate,brown bread,frozen fish,,,,,
other vegetables,fruit/vegetable juice,sausage,,,,,,,
other vegetables,specialty bar,,,,,,,,
tropical fruit,rolls/buns,yogurt,sausage,margarine,shopping bags,,,,
whole milk,rolls/buns,brown bread,soda,,,,,,
whole milk,pip fruit,rolls/buns,brown bread,soda,bottled beer,hard cheese,dishes,,
bottled water,dental care,,,,,,,,
rolls/buns,hard cheese,,,,,,,,
other vegetables,pork,bottled beer,condensed milk,candy,,,,,
pip fruit,yogurt,chewing gum,,,,,,,
sausage,root vegetables,,,,,,,,
other vegetables,curd,shopping bags,,,,,,,
rolls/buns,newspapers,,,,,,,,
frozen meals,whipped/sour cream,mayonnaise,,,,,,,
whole milk,sauces,,,,,,,,
coffee,white bread,,,,,,,,
curd,dessert,,,,,,,,
soda,roll products ,,,,,,,,
bottled water,flour,flower (seeds),,,,,,,
canned beer,pasta,,,,,,,,
curd,shopping bags,,,,,,,,
bottled water,UHT-milk,baking powder,,,,,,,
brown bread,canned beer,,,,,,,,
whole milk,butter milk,,,,,,,,
pasta,shopping bags,,,,,,,,
other vegetables,brown bread,white wine,photo/film,margarine,sliced cheese,canned fish,,,
other vegetables,cookware,,,,,,,,
whole milk,pip fruit,rolls/buns,beef,fruit/vegetable juice,ice cream,UHT-milk,,,
whole milk,cream cheese ,,,,,,,,
pork,bottled beer,,,,,,,,
sausage,sliced cheese,,,,,,,,
whole milk,rolls/buns,,,,,,,,
bottled water,bottled beer,cream cheese ,,,,,,,
curd,onions,,,,,,,,
coffee,cling film/bags,,,,,,,,
tropical fruit,canned beer,,,,,,,,
rolls/buns,bottled water,root vegetables,bottled beer,,,,,,
root vegetables,waffles,,,,,,,,
brown bread,soda,,,,,,,,
frankfurter,sausage,brown bread,canned beer,,,,,,
grapes,whipped/sour cream,,,,,,,,
citrus fruit,sausage,red/blush wine,frozen vegetables,cream,,,,,
other vegetables,coffee,,,,,,,,
whole milk,spread cheese,,,,,,,,
cream cheese ,shopping bags,,,,,,,,
packaged fruit/vegetables,pastry,,,,,,,,
ham,curd,,,,,,,,
onions,photo/film,,,,,,,,
rolls/buns,yogurt,,,,,,,,
other vegetables,dessert,,,,,,,,
whole milk,roll products ,,,,,,,,
berries,margarine,,,,,,,,
whole milk,margarine,,,,,,,,
other vegetables,canned beer,oil,waffles,,,,,,
frankfurter,hard cheese,,,,,,,,
frankfurter,sausage,,,,,,,,
chocolate,beverages,,,,,,,,
bottled water,beverages,,,,,,,,
pork,domestic eggs,,,,,,,,
bottled water,cream cheese ,,,,,,,,
other vegetables,bottled beer,liquor,,,,,,,
whole milk,cream cheese ,whipped/sour cream,napkins,,,,,,
whole milk,brown bread,curd,chewing gum,,,,,,
other vegetables,bottled water,,,,,,,,
whole milk,curd,frozen vegetables,pet care,,,,,,
butter milk,bottled beer,canned vegetables,rice,,,,,,
tropical fruit,canned beer,,,,,,,,
grapes,frozen vegetables,,,,,,,,
chicken,frozen vegetables,,,,,,,,
other vegetables,turkey,frozen meals,canned vegetables,,,,,,
whole milk,rolls/buns,,,,,,,,
tropical fruit,bottled water,pastry,sugar,sliced cheese,sauces,,,,
yogurt,detergent,,,,,,,,
beverages,domestic eggs,,,,,,,,
rolls/buns,red/blush wine,curd,dessert,,,,,,
root vegetables,cream cheese ,onions,soap,,,,,,
tropical fruit,pot plants,,,,,,,,
other vegetables,margarine,,,,,,,,
pip fruit,bottled beer,,,,,,,,
beef,root vegetables,,,,,,,,
citrus fruit,yogurt,,,,,,,,
frankfurter,dessert,,,,,,,,
pastry,red/blush wine,pet care,,,,,,,
sugar,soda,waffles,organic products,,,,,,
root vegetables,pastry,,,,,,,,
sausage,flower (seeds),,,,,,,,
fruit/vegetable juice,bottled water,,,,,,,,
bottled water,domestic eggs,,,,,,,,
chocolate,whipped/sour cream,,,,,,,,
frankfurter,root vegetables,,,,,,,,
whole milk,other vegetables,root vegetables,frozen meals,,,,,,
rolls/buns,butter milk,yogurt,canned beer,shopping bags,,,,,
pastry,newspapers,,,,,,,,
citrus fruit,soda,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,
pip fruit,pork,,,,,,,,
root vegetables,misc. beverages,,,,,,,,
yogurt,hard cheese,,,,,,,,
yogurt,,,,,,,,,
yogurt,meat,,,,,,,,
beverages,specialty chocolate,,,,,,,,
rolls/buns,red/blush wine,soda,,,,,,,
other vegetables,curd,,,,,,,,
other vegetables,curd,,,,,,,,
frozen meals,beverages,cake bar,,,,,,,
butter milk,brown bread,,,,,,,,
other vegetables,coffee,soda,newspapers,hard cheese,whipped/sour cream,,,,
curd,hard cheese,shopping bags,,,,,,,
fruit/vegetable juice,root vegetables,,,,,,,,
sparkling wine,cat food,,,,,,,,
rolls/buns,frankfurter,seasonal products,,,,,,,
root vegetables,pork,,,,,,,,
other vegetables,pot plants,vinegar,,,,,,,
tropical fruit,dishes,,,,,,,,
fruit/vegetable juice,candy,hygiene articles,,,,,,,
rolls/buns,packaged fruit/vegetables,brown bread,root vegetables,flour,female sanitary products,sauces,,,
brown bread,canned fish,,,,,,,,
rolls/buns,white bread,,,,,,,,
beverages,meat,,,,,,,,
root vegetables,red/blush wine,salty snack,,,,,,,
ham,frozen meals,,,,,,,,
berries,whipped/sour cream,,,,,,,,
rolls/buns,chicken,butter,soda,shopping bags,,,,,
rolls/buns,butter,,,,,,,,
coffee,roll products ,,,,,,,,
other vegetables,bottled water,,,,,,,,
hamburger meat,pasta,,,,,,,,
tropical fruit,rice,,,,,,,,
chicken,UHT-milk,,,,,,,,
sausage,berries,,,,,,,,
beef,frozen vegetables,,,,,,,,
hamburger meat,shopping bags,,,,,,,,
butter milk,pickled vegetables,,,,,,,,
soda,canned vegetables,,,,,,,,
pastry,bottled beer,cream cheese ,frozen vegetables,,,,,,
rolls/buns,citrus fruit,,,,,,,,
sausage,waffles,,,,,,,,
chicken,white wine,margarine,,,,,,,
liquor,Instant food products,,,,,,,,
pork,dessert,,,,,,,,
pip fruit,root vegetables,grapes,photo/film,cling film/bags,,,,,
brown bread,white bread,,,,,,,,
liquor (appetizer),frozen vegetables,,,,,,,,
beef,canned beer,,,,,,,,
whole milk,soda,,,,,,,,
newspapers,candy,female sanitary products,,,,,,,
pip fruit,citrus fruit,yogurt,brown bread,pork,male cosmetics,,,,
other vegetables,frankfurter,root vegetables,newspapers,,,,,,
other vegetables,rolls/buns,,,,,,,,
rolls/buns,brandy,,,,,,,,
citrus fruit,root vegetables,,,,,,,,
beef,butter milk,pastry,misc. beverages,sparkling wine,,,,,
pip fruit,rolls/buns,,,,,,,,
fruit/vegetable juice,canned fish,,,,,,,,
tropical fruit,curd,,,,,,,,
pip fruit,chicken,,,,,,,,
root vegetables,coffee,,,,,,,,
sausage,domestic eggs,,,,,,,,
brown bread,canned beer,syrup,rice,,,,,,
pastry,margarine,shopping bags,napkins,,,,,,
sausage,cream cheese ,,,,,,,,
sausage,beverages,,,,,,,,
tropical fruit,soda,,,,,,,,
whole milk,root vegetables,zwieback,,,,,,,
frankfurter,soda,ice cream,mustard,,,,,,
soda,frozen vegetables,white bread,,,,,,,
soda,margarine,canned fish,,,,,,,
beef,tea,,,,,,,,
sausage,soda,,,,,,,,
whole milk,white bread,,,,,,,,
rolls/buns,brown bread,pork,soda,,,,,,
root vegetables,soda,,,,,,,,
tropical fruit,berries,,,,,,,,
bottled water,pork,salty snack,,,,,,,
pastry,beverages,,,,,,,,
pip fruit,butter,shopping bags,,,,,,,
pip fruit,pastry,,,,,,,,
other vegetables,meat,salty snack,,,,,,,
soda,,,,,,,,,
yogurt,semi-finished bread,,,,,,,,
tropical fruit,whole milk,,,,,,,,
rolls/buns,butter milk,,,,,,,,
other vegetables,berries,,,,,,,,
citrus fruit,pastry,,,,,,,,
meat,white bread,,,,,,,,
rolls/buns,canned beer,,,,,,,,
soda,UHT-milk,,,,,,,,
frozen vegetables,chewing gum,,,,,,,,
other vegetables,frankfurter,,,,,,,,
other vegetables,canned beer,,,,,,,,
other vegetables,root vegetables,pastry,margarine,,,,,,
pastry,soft cheese,,,,,,,,
sausage,root vegetables,soda,whipped/sour cream,,,,,,
whole milk,root vegetables,,,,,,,,
other vegetables,soda,,,,,,,,
margarine,hygiene articles,softener,,,,,,,
yogurt,canned fish,,,,,,,,
whole milk,bottled water,coffee,,,,,,,
chicken,hygiene articles,chocolate marshmallow,,,,,,,
whole milk,sausage,,,,,,,,
other vegetables,dessert,,,,,,,,
citrus fruit,butter,,,,,,,,
rolls/buns,mustard,,,,,,,,
sausage,pastry,,,,,,,,
processed cheese,white bread,,,,,,,,
canned beer,sugar,,,,,,,,
whole milk,pastry,,,,,,,,
tropical fruit,whole milk,,,,,,,,
tropical fruit,whole milk,pork,salt,,,,,,
other vegetables,dessert,,,,,,,,
fruit/vegetable juice,root vegetables,pork,curd,cream cheese ,canned vegetables,nut snack,,,
domestic eggs,frozen vegetables,,,,,,,,
chocolate,sugar,soda,white bread,,,,,,
yogurt,soda,,,,,,,,
other vegetables,citrus fruit,bottled beer,dessert,,,,,,
rolls/buns,pet care,,,,,,,,
rolls/buns,bottled water,,,,,,,,
tropical fruit,citrus fruit,butter,ham,,,,,,
coffee,soda,,,,,,,,
cream cheese ,shopping bags,,,,,,,,
berries,specialty cheese,,,,,,,,
soda,nut snack,,,,,,,,
pip fruit,rolls/buns,fruit/vegetable juice,pasta,,,,,,
pastry,shopping bags,,,,,,,,
pip fruit,bottled water,,,,,,,,
sausage,beverages,,,,,,,,
tropical fruit,yogurt,,,,,,,,
brown bread,salt,,,,,,,,
chocolate,margarine,,,,,,,,
bottled water,soda,,,,,,,,
berries,coffee,pickled vegetables,,,,,,,
chicken,frozen vegetables,candles,,,,,,,
butter milk,white wine,,,,,,,,
yogurt,canned fish,napkins,,,,,,,
fruit/vegetable juice,dessert,,,,,,,,
condensed milk,shopping bags,long life bakery product,,,,,,,
other vegetables,sausage,,,,,,,,
tropical fruit,whipped/sour cream,,,,,,,,
misc. beverages,salt,,,,,,,,
whole milk,other vegetables,rolls/buns,newspapers,,,,,,
citrus fruit,shopping bags,,,,,,,,
citrus fruit,pastry,,,,,,,,
beef,pastry,candy,,,,,,,
sausage,newspapers,,,,,,,,
pip fruit,citrus fruit,,,,,,,,
beef,soda,,,,,,,,
yogurt,whipped/sour cream,,,,,,,,
pastry,salty snack,vinegar,,,,,,,
tropical fruit,canned beer,canned vegetables,liver loaf,,,,,,
butter,dish cleaner,,,,,,,,
other vegetables,chicken,,,,,,,,
other vegetables,brown bread,,,,,,,,
butter,yogurt,hamburger meat,curd cheese,frozen meals,soda,white wine,mustard,,
whole milk,,,,,,,,,
soda,hard cheese,,,,,,,,
frozen meals,soda,pasta,bottled beer,sweet spreads,,,,,
root vegetables,zwieback,,,,,,,,
shopping bags,flower (seeds),,,,,,,,
rolls/buns,sliced cheese,,,,,,,,
rolls/buns,frankfurter,hygiene articles,,,,,,,
meat,vinegar,,,,,,,,
pastry,liquor,,,,,,,,
whole milk,citrus fruit,chocolate,,,,,,,
other vegetables,citrus fruit,hamburger meat,specialty chocolate,,,,,,
frankfurter,pastry,misc. beverages,whipped/sour cream,mayonnaise,,,,,
tropical fruit,shopping bags,,,,,,,,
whole milk,liquor (appetizer),,,,,,,,
whole milk,,,,,,,,,
tropical fruit,dishes,,,,,,,,
rolls/buns,curd,,,,,,,,
berries,newspapers,,,,,,,,
root vegetables,frozen potato products,,,,,,,,
newspapers,roll products ,,,,,,,,
other vegetables,soda,dish cleaner,,,,,,,
fruit/vegetable juice,long life bakery product,,,,,,,,
whole milk,canned fish,,,,,,,,
whole milk,brown bread,misc. beverages,bottled beer,,,,,,
root vegetables,herbs,,,,,,,,
other vegetables,yogurt,,,,,,,,
pastry,ice cream,,,,,,,,
rolls/buns,frozen meals,chocolate marshmallow,,,,,,,
fruit/vegetable juice,white bread,,,,,,,,
bottled water,yogurt,detergent,domestic eggs,,,,,,
whipped/sour cream,white bread,,,,,,,,
pasta,meat,,,,,,,,
tropical fruit,bottled water,long life bakery product,,,,,,,
rolls/buns,canned beer,,,,,,,,
pip fruit,herbs,,,,,,,,
turkey,long life bakery product,,,,,,,,
rolls/buns,pastry,,,,,,,,
frankfurter,soda,,,,,,,,
other vegetables,root vegetables,misc. beverages,,,,,,,
chocolate,root vegetables,,,,,,,,
other vegetables,bottled water,,,,,,,,
flour,baking powder,,,,,,,,
frozen potato products,beverages,white wine,,,,,,,
rolls/buns,citrus fruit,yogurt,root vegetables,pork,curd,candy,dishes,,
whole milk,sausage,,,,,,,,
beef,soda,bottled beer,,,,,,,
